Site identification,Year,Transect,Quadrat,Species Common Name,Count
5,2008,13,-75.5,Littleneck Clam,2
5,2008,13,-75.5,Manila Clam,0
5,2008,13,-75.5,Varnish Clam,0
5,2008,13,-9.2,Butter Clam,0
5,2008,13,-9.2,Littleneck Clam,0
5,2008,13,-9.2,Manila Clam,10
5,2008,13,-9.2,Varnish Clam,
5,2008,13,6.4,Butter Clam,0
5,2008,13,6.4,Littleneck Clam,0
5,2008,13,6.4,Manila Clam,3
5,2008,13,6.4,Varnish Clam,1
5,2008,20,-30.6,Butter Clam,0
5,2008,20,-30.6,Littleneck Clam,104
5,2008,20,-30.6,Manila Clam,46
5,2008,20,-30.6,Varnish Clam,0
5,2008,20,-0.8,Butter Clam,1
5,2008,20,-0.8,Littleneck Clam,0
5,2008,20,-0.8,Manila Clam,20
5,2008,20,-0.8,Varnish Clam,0
5,2008,20,5.2,Butter Clam,1
5,2008,20,5.2,Littleneck Clam,0
5,2008,20,5.2,Manila Clam,15
5,2008,20,5.2,Varnish Clam,3
5,2008,22,-63.2,Butter Clam,27
5,2008,22,-63.2,Littleneck Clam,18
5,2008,22,-63.2,Manila Clam,1
5,2008,22,-63.2,Varnish Clam,15
5,2008,22,-14.1,Butter Clam,0
5,2008,22,-14.1,Littleneck Clam,3
5,2008,22,-14.1,Manila Clam,15
5,2008,22,-14.1,Varnish Clam,0
5,2008,22,18.4,Butter Clam,0
5,2008,22,18.4,Littleneck Clam,3
5,2008,22,18.4,Manila Clam,0
5,2008,22,18.4,Varnish Clam,0
5,2008,30,-64.8,Butter Clam,17
5,2008,30,-64.8,Littleneck Clam,12
5,2008,30,-64.8,Manila Clam,0
5,2008,30,-64.8,Varnish Clam,31
5,2008,30,-51.1,Butter Clam,15
5,2008,30,-51.1,Littleneck Clam,30
5,2008,30,-51.1,Manila Clam,3
5,2008,30,-51.1,Varnish Clam,0
5,2008,30,7.9,Butter Clam,0
5,2008,30,7.9,Littleneck Clam,0
5,2008,30,7.9,Manila Clam,6
5,2008,30,7.9,Varnish Clam,0
5,2008,58,-16.4,Butter Clam,0
5,2008,58,-16.4,Littleneck Clam,0
5,2008,58,-16.4,Manila Clam,0
5,2008,58,-16.4,Varnish Clam,0
5,2008,58,1.5,Butter Clam,0
5,2008,58,1.5,Littleneck Clam,0
5,2008,58,1.5,Manila Clam,0
5,2008,58,1.5,Varnish Clam,0
5,2008,58,12.2,Butter Clam,0
5,2008,58,12.2,Littleneck Clam,0
5,2008,58,12.2,Manila Clam,0
5,2008,58,12.2,Varnish Clam,0
6,2008,2,-15,Butter Clam,0
6,2008,2,-15,Littleneck Clam,0
6,2008,2,-15,Manila Clam,0
6,2008,2,-15,Varnish Clam,4
6,2008,2,2.7,Butter Clam,0
6,2008,2,2.7,Littleneck Clam,15
6,2008,2,2.7,Manila Clam,6
6,2008,2,2.7,Varnish Clam,0
6,2008,2,4.8,Butter Clam,0
6,2008,2,4.8,Littleneck Clam,0
6,2008,2,4.8,Manila Clam,0
6,2008,2,4.8,Varnish Clam,0
6,2008,6,-12.5,Butter Clam,0
6,2008,6,-12.5,Littleneck Clam,20
6,2008,6,-12.5,Manila Clam,0
6,2008,6,-12.5,Varnish Clam,0
6,2008,6,-3.1,Butter Clam,0
6,2008,6,-3.1,Littleneck Clam,74
6,2008,6,-3.1,Manila Clam,0
6,2008,6,-3.1,Varnish Clam,0
6,2008,6,1.7,Butter Clam,0
6,2008,6,1.7,Littleneck Clam,14
6,2008,6,1.7,Manila Clam,0
6,2008,6,1.7,Varnish Clam,0
6,2008,28,-4.4,Butter Clam,4
6,2008,28,-4.4,Littleneck Clam,30
6,2008,28,-4.4,Manila Clam,0
6,2008,28,-4.4,Varnish Clam,0
6,2008,28,4.8,Butter Clam,0
6,2008,28,4.8,Littleneck Clam,19
6,2008,28,4.8,Manila Clam,6
6,2008,28,4.8,Varnish Clam,0
6,2008,28,32.4,Butter Clam,0
6,2008,28,32.4,Littleneck Clam,1
6,2008,28,32.4,Manila Clam,23
6,2008,28,32.4,Varnish Clam,0
6,2008,32,-26.3,Butter Clam,0
6,2008,32,-26.3,Littleneck Clam,1
6,2008,32,-26.3,Manila Clam,0
6,2008,32,-26.3,Varnish Clam,4
6,2008,32,8.2,Butter Clam,5
6,2008,32,8.2,Littleneck Clam,46
6,2008,32,8.2,Manila Clam,3
6,2008,32,8.2,Varnish Clam,0
6,2008,32,20.8,Butter Clam,2
6,2008,32,20.8,Littleneck Clam,26
6,2008,32,20.8,Manila Clam,18
6,2008,32,20.8,Varnish Clam,0
6,2008,40,-18,Butter Clam,0
6,2008,40,-18,Littleneck Clam,0
6,2008,40,-18,Manila Clam,0
6,2008,40,-18,Varnish Clam,0
6,2008,40,-5.9,Butter Clam,0
6,2008,40,-5.9,Littleneck Clam,0
6,2008,40,-5.9,Manila Clam,0
6,2008,40,-5.9,Varnish Clam,0
6,2008,40,3.9,Butter Clam,0
6,2008,40,3.9,Littleneck Clam,35
6,2008,40,3.9,Manila Clam,0
6,2008,40,3.9,Varnish Clam,0
4,2009,8,-10.4,Butter Clam,2
4,2009,8,-10.4,Littleneck Clam,0
4,2009,8,-10.4,Manila Clam,0
4,2009,8,-10.4,Varnish Clam,136
4,2009,8,-3.1,Butter Clam,1
4,2009,8,-3.1,Littleneck Clam,1
4,2009,8,-3.1,Manila Clam,0
4,2009,8,-3.1,Varnish Clam,0
4,2009,8,9.4,Butter Clam,0
4,2009,8,9.4,Littleneck Clam,0
4,2009,8,9.4,Manila Clam,0
4,2009,8,9.4,Varnish Clam,124
4,2009,14,-17,Butter Clam,1
4,2009,14,-17,Littleneck Clam,5
4,2009,14,-17,Manila Clam,0
4,2009,14,-17,Varnish Clam,0
4,2009,14,-7.4,Butter Clam,3
4,2009,14,-7.4,Littleneck Clam,4
4,2009,14,-7.4,Manila Clam,0
4,2009,14,-7.4,Varnish Clam,0
4,2009,14,-3.6,Butter Clam,5
4,2009,14,-3.6,Littleneck Clam,2
4,2009,14,-3.6,Manila Clam,0
4,2009,14,-3.6,Varnish Clam,0
4,2009,19,-10.4,Butter Clam,3
4,2009,19,-10.4,Littleneck Clam,2
4,2009,19,-10.4,Manila Clam,0
4,2009,19,-10.4,Varnish Clam,0
4,2009,19,-2.5,Butter Clam,13
4,2009,19,-2.5,Littleneck Clam,8
4,2009,19,-2.5,Manila Clam,0
4,2009,19,-2.5,Varnish Clam,0
4,2009,19,4.4,Butter Clam,0
4,2009,19,4.4,Littleneck Clam,8
4,2009,19,4.4,Manila Clam,1
4,2009,19,4.4,Varnish Clam,166
4,2009,22,-8.6,Butter Clam,9
4,2009,22,-8.6,Littleneck Clam,5
4,2009,22,-8.6,Manila Clam,0
4,2009,22,-8.6,Varnish Clam,0
4,2009,22,8.6,Butter Clam,0
4,2009,22,8.6,Littleneck Clam,0
4,2009,22,8.6,Manila Clam,0
4,2009,22,8.6,Varnish Clam,116
4,2009,22,20.5,Butter Clam,0
4,2009,22,20.5,Littleneck Clam,0
4,2009,22,20.5,Manila Clam,0
4,2009,22,20.5,Varnish Clam,7
4,2009,36,-9.5,Butter Clam,2
4,2009,36,-9.5,Littleneck Clam,1
4,2009,36,-9.5,Manila Clam,0
4,2009,36,-9.5,Varnish Clam,0
4,2009,36,-2.7,Butter Clam,4
4,2009,36,-2.7,Littleneck Clam,3
4,2009,36,-2.7,Manila Clam,0
4,2009,36,-2.7,Varnish Clam,0
4,2009,36,16.5,Butter Clam,0
4,2009,36,16.5,Littleneck Clam,0
4,2009,36,16.5,Manila Clam,0
4,2009,36,16.5,Varnish Clam,0
5,2009,6,-87,Butter Clam,0
5,2009,6,-87,Littleneck Clam,0
5,2009,6,-87,Manila Clam,0
5,2009,6,-87,Varnish Clam,0
5,2009,6,1.5,Butter Clam,0
5,2009,6,1.5,Littleneck Clam,0
5,2009,6,1.5,Manila Clam,0
5,2009,6,1.5,Varnish Clam,0
5,2009,6,7.6,Butter Clam,0
5,2009,6,7.6,Littleneck Clam,0
5,2009,6,7.6,Manila Clam,0
5,2009,6,7.6,Varnish Clam,0
5,2009,14,3.7,Butter Clam,0
5,2009,14,3.7,Littleneck Clam,2
5,2009,14,3.7,Manila Clam,23
5,2009,14,3.7,Varnish Clam,0
5,2009,14,8.8,Butter Clam,0
5,2009,14,8.8,Littleneck Clam,2
5,2009,14,8.8,Manila Clam,11
5,2009,14,8.8,Varnish Clam,0
5,2009,14,26.2,Butter Clam,0
5,2009,14,26.2,Littleneck Clam,0
5,2009,14,26.2,Manila Clam,0
5,2009,14,26.2,Varnish Clam,0
5,2009,19,-25,Butter Clam,0
5,2009,19,-25,Littleneck Clam,48
5,2009,19,-25,Manila Clam,61
5,2009,19,-25,Varnish Clam,3
5,2009,19,-9.2,Butter Clam,0
5,2009,19,-9.2,Littleneck Clam,0
5,2009,19,-9.2,Manila Clam,9
5,2009,19,-9.2,Varnish Clam,0
5,2009,19,35.1,Butter Clam,0
5,2009,19,35.1,Littleneck Clam,0
5,2009,19,35.1,Manila Clam,0
5,2009,19,35.1,Varnish Clam,0
5,2009,34,-51.7,Butter Clam,22
5,2009,34,-51.7,Littleneck Clam,38
5,2009,34,-51.7,Manila Clam,2
5,2009,34,-51.7,Varnish Clam,1
5,2009,34,9.2,Butter Clam,0
5,2009,34,9.2,Littleneck Clam,1
5,2009,34,9.2,Manila Clam,46
5,2009,34,9.2,Varnish Clam,0
5,2009,34,33.8,Butter Clam,0
5,2009,34,33.8,Littleneck Clam,0
5,2009,34,33.8,Manila Clam,0
5,2009,34,33.8,Varnish Clam,0
5,2009,45,-62,Butter Clam,19
5,2009,45,-62,Littleneck Clam,20
5,2009,45,-62,Manila Clam,2
5,2009,45,-62,Varnish Clam,0
5,2009,45,10.3,Butter Clam,0
5,2009,45,10.3,Littleneck Clam,5
5,2009,45,10.3,Manila Clam,2
5,2009,45,10.3,Varnish Clam,13
5,2009,45,12.4,Butter Clam,0
5,2009,45,12.4,Littleneck Clam,5
5,2009,45,12.4,Manila Clam,2
5,2009,45,12.4,Varnish Clam,21
6,2009,4,-8.8,Butter Clam,0
6,2009,4,-8.8,Littleneck Clam,14
6,2009,4,-8.8,Manila Clam,0
6,2009,4,-8.8,Varnish Clam,0
6,2009,4,27.1,Butter Clam,0
6,2009,4,27.1,Littleneck Clam,0
6,2009,4,27.1,Manila Clam,0
6,2009,4,27.1,Varnish Clam,0
6,2009,4,31.7,Butter Clam,0
6,2009,4,31.7,Littleneck Clam,0
6,2009,4,31.7,Manila Clam,0
6,2009,4,31.7,Varnish Clam,0
6,2009,17,-7.8,Butter Clam,0
6,2009,17,-7.8,Littleneck Clam,0
6,2009,17,-7.8,Manila Clam,0
6,2009,17,-7.8,Varnish Clam,0
6,2009,17,-5.3,Butter Clam,0
6,2009,17,-5.3,Littleneck Clam,0
6,2009,17,-5.3,Manila Clam,0
6,2009,17,-5.3,Varnish Clam,0
6,2009,17,13.6,Butter Clam,0
6,2009,17,13.6,Littleneck Clam,6
6,2009,17,13.6,Manila Clam,5
6,2009,17,13.6,Varnish Clam,0
6,2009,25,5.4,Butter Clam,0
6,2009,25,5.4,Littleneck Clam,19
6,2009,25,5.4,Manila Clam,8
6,2009,25,5.4,Varnish Clam,0
6,2009,25,9.4,Butter Clam,0
6,2009,25,9.4,Littleneck Clam,17
6,2009,25,9.4,Manila Clam,3
6,2009,25,9.4,Varnish Clam,0
6,2009,25,22.9,Butter Clam,0
6,2009,25,22.9,Littleneck Clam,16
6,2009,25,22.9,Manila Clam,3
6,2009,25,22.9,Varnish Clam,1
6,2009,27,-14.4,Butter Clam,0
6,2009,27,-14.4,Littleneck Clam,5
6,2009,27,-14.4,Manila Clam,2
6,2009,27,-14.4,Varnish Clam,1
6,2009,27,7.5,Butter Clam,1
6,2009,27,7.5,Littleneck Clam,31
6,2009,27,7.5,Manila Clam,8
6,2009,27,7.5,Varnish Clam,0
6,2009,27,16.8,Butter Clam,0
6,2009,27,16.8,Littleneck Clam,10
6,2009,27,16.8,Manila Clam,8
6,2009,27,16.8,Varnish Clam,1
6,2009,34,-2.9,Butter Clam,6
6,2009,34,-2.9,Littleneck Clam,12
6,2009,34,-2.9,Manila Clam,2
6,2009,34,-2.9,Varnish Clam,0
6,2009,34,2.9,Butter Clam,1
6,2009,34,2.9,Littleneck Clam,41
6,2009,34,2.9,Manila Clam,0
6,2009,34,2.9,Varnish Clam,0
6,2009,34,6.3,Butter Clam,9
6,2009,34,6.3,Littleneck Clam,82
6,2009,34,6.3,Manila Clam,21
6,2009,34,6.3,Varnish Clam,0
4,2010,12.9,0.3,Butter Clam,0
4,2010,12.9,0.3,Littleneck Clam,0
4,2010,12.9,0.3,Manila Clam,0
4,2010,12.9,0.3,Varnish Clam,28
4,2010,12.9,4.9,Butter Clam,0
4,2010,12.9,4.9,Littleneck Clam,2
4,2010,12.9,4.9,Manila Clam,0
4,2010,12.9,4.9,Varnish Clam,113
4,2010,12.9,8.1,Butter Clam,0
4,2010,12.9,8.1,Littleneck Clam,0
4,2010,12.9,8.1,Manila Clam,0
4,2010,12.9,8.1,Varnish Clam,186
4,2010,32.3,-7.1,Butter Clam,3
4,2010,32.3,-7.1,Littleneck Clam,0
4,2010,32.3,-7.1,Manila Clam,0
4,2010,32.3,-7.1,Varnish Clam,0
4,2010,32.3,4.9,Butter Clam,0
4,2010,32.3,4.9,Littleneck Clam,0
4,2010,32.3,4.9,Manila Clam,0
4,2010,32.3,4.9,Varnish Clam,91
4,2010,32.3,15.7,Butter Clam,0
4,2010,32.3,15.7,Littleneck Clam,0
4,2010,32.3,15.7,Manila Clam,0
4,2010,32.3,15.7,Varnish Clam,6
4,2010,35.7,-25.2,Butter Clam,0
4,2010,35.7,-25.2,Littleneck Clam,1
4,2010,35.7,-25.2,Manila Clam,0
4,2010,35.7,-25.2,Varnish Clam,0
4,2010,35.7,-5.7,Butter Clam,5
4,2010,35.7,-5.7,Littleneck Clam,2
4,2010,35.7,-5.7,Manila Clam,0
4,2010,35.7,-5.7,Varnish Clam,0
4,2010,35.7,4.4,Butter Clam,0
4,2010,35.7,4.4,Littleneck Clam,0
4,2010,35.7,4.4,Manila Clam,0
4,2010,35.7,4.4,Varnish Clam,170
4,2010,40.7,-6.9,Butter Clam,5
4,2010,40.7,-6.9,Littleneck Clam,13
4,2010,40.7,-6.9,Manila Clam,0
4,2010,40.7,-6.9,Varnish Clam,0
4,2010,40.7,-3.5,Butter Clam,5
4,2010,40.7,-3.5,Littleneck Clam,1
4,2010,40.7,-3.5,Manila Clam,0
4,2010,40.7,-3.5,Varnish Clam,1
4,2010,40.7,22.7,Butter Clam,0
4,2010,40.7,22.7,Littleneck Clam,0
4,2010,40.7,22.7,Manila Clam,0
4,2010,40.7,22.7,Varnish Clam,1
4,2010,42.8,-17.8,Butter Clam,0
4,2010,42.8,-17.8,Littleneck Clam,1
4,2010,42.8,-17.8,Manila Clam,0
4,2010,42.8,-17.8,Varnish Clam,0
4,2010,42.8,15.4,Butter Clam,0
4,2010,42.8,15.4,Littleneck Clam,0
4,2010,42.8,15.4,Manila Clam,0
4,2010,42.8,15.4,Varnish Clam,3
4,2010,42.8,19,Butter Clam,0
4,2010,42.8,19,Littleneck Clam,0
4,2010,42.8,19,Manila Clam,0
4,2010,42.8,19,Varnish Clam,0
5,2010,5.6,2.4,Butter Clam,0
5,2010,5.6,2.4,Littleneck Clam,0
5,2010,5.6,2.4,Manila Clam,0
5,2010,5.6,2.4,Varnish Clam,0
5,2010,5.6,5.8,Butter Clam,0
5,2010,5.6,5.8,Littleneck Clam,0
5,2010,5.6,5.8,Manila Clam,0
5,2010,5.6,5.8,Varnish Clam,0
5,2010,5.6,18.2,Butter Clam,0
5,2010,5.6,18.2,Littleneck Clam,0
5,2010,5.6,18.2,Manila Clam,0
5,2010,5.6,18.2,Varnish Clam,0
5,2010,22.4,11.7,Butter Clam,0
5,2010,22.4,11.7,Littleneck Clam,1
5,2010,22.4,11.7,Manila Clam,19
5,2010,22.4,11.7,Varnish Clam,0
5,2010,22.4,25.6,Butter Clam,0
5,2010,22.4,25.6,Littleneck Clam,0
5,2010,22.4,25.6,Manila Clam,1
5,2010,22.4,25.6,Varnish Clam,0
5,2010,22.4,48.3,Butter Clam,0
5,2010,22.4,48.3,Littleneck Clam,0
5,2010,22.4,48.3,Manila Clam,0
5,2010,22.4,48.3,Varnish Clam,0
5,2010,33.6,-7.9,Butter Clam,0
5,2010,33.6,-7.9,Littleneck Clam,1
5,2010,33.6,-7.9,Manila Clam,16
5,2010,33.6,-7.9,Varnish Clam,0
5,2010,33.6,4.8,Butter Clam,0
5,2010,33.6,4.8,Littleneck Clam,10
5,2010,33.6,4.8,Manila Clam,37
5,2010,33.6,4.8,Varnish Clam,0
5,2010,33.6,18.8,Butter Clam,0
5,2010,33.6,18.8,Littleneck Clam,0
5,2010,33.6,18.8,Manila Clam,1
5,2010,33.6,18.8,Varnish Clam,0
5,2010,48.2,-22.9,Butter Clam,0
5,2010,48.2,-22.9,Littleneck Clam,3
5,2010,48.2,-22.9,Manila Clam,19
5,2010,48.2,-22.9,Varnish Clam,0
5,2010,48.2,0.9,Butter Clam,0
5,2010,48.2,0.9,Littleneck Clam,0
5,2010,48.2,0.9,Manila Clam,0
5,2010,48.2,0.9,Varnish Clam,0
5,2010,48.2,18.4,Butter Clam,0
5,2010,48.2,18.4,Littleneck Clam,0
5,2010,48.2,18.4,Manila Clam,0
5,2010,48.2,18.4,Varnish Clam,0
5,2010,52.6,-87.2,Butter Clam,0
5,2010,52.6,-87.2,Littleneck Clam,7
5,2010,52.6,-87.2,Manila Clam,8
5,2010,52.6,-87.2,Varnish Clam,0
5,2010,52.6,6.9,Butter Clam,0
5,2010,52.6,6.9,Littleneck Clam,0
5,2010,52.6,6.9,Manila Clam,0
5,2010,52.6,6.9,Varnish Clam,0
5,2010,52.6,33.6,Butter Clam,0
5,2010,52.6,33.6,Littleneck Clam,0
5,2010,52.6,33.6,Manila Clam,0
5,2010,52.6,33.6,Varnish Clam,0
6,2010,7.3,2.6,Butter Clam,0
6,2010,7.3,2.6,Littleneck Clam,9
6,2010,7.3,2.6,Manila Clam,0
6,2010,7.3,2.6,Varnish Clam,0
6,2010,7.3,4.9,Butter Clam,0
6,2010,7.3,4.9,Littleneck Clam,0
6,2010,7.3,4.9,Manila Clam,0
6,2010,7.3,4.9,Varnish Clam,0
6,2010,7.3,10.4,Butter Clam,1
6,2010,7.3,10.4,Littleneck Clam,12
6,2010,7.3,10.4,Manila Clam,0
6,2010,7.3,10.4,Varnish Clam,0
6,2010,12.6,-22.6,Butter Clam,0
6,2010,12.6,-22.6,Littleneck Clam,3
6,2010,12.6,-22.6,Manila Clam,0
6,2010,12.6,-22.6,Varnish Clam,0
6,2010,12.6,-14.3,Butter Clam,1
6,2010,12.6,-14.3,Littleneck Clam,1
6,2010,12.6,-14.3,Manila Clam,0
6,2010,12.6,-14.3,Varnish Clam,0
6,2010,12.6,22,Butter Clam,0
6,2010,12.6,22,Littleneck Clam,1
6,2010,12.6,22,Manila Clam,2
6,2010,12.6,22,Varnish Clam,0
6,2010,27.6,-17,Butter Clam,2
6,2010,27.6,-17,Littleneck Clam,4
6,2010,27.6,-17,Manila Clam,0
6,2010,27.6,-17,Varnish Clam,0
6,2010,27.6,-6.4,Butter Clam,3
6,2010,27.6,-6.4,Littleneck Clam,2
6,2010,27.6,-6.4,Manila Clam,0
6,2010,27.6,-6.4,Varnish Clam,0
6,2010,27.6,-4.3,Butter Clam,5
6,2010,27.6,-4.3,Littleneck Clam,0
6,2010,27.6,-4.3,Manila Clam,0
6,2010,27.6,-4.3,Varnish Clam,0
6,2010,30.1,-12.6,Butter Clam,2
6,2010,30.1,-12.6,Littleneck Clam,11
6,2010,30.1,-12.6,Manila Clam,0
6,2010,30.1,-12.6,Varnish Clam,0
6,2010,30.1,-9.1,Butter Clam,4
6,2010,30.1,-9.1,Littleneck Clam,10
6,2010,30.1,-9.1,Manila Clam,0
6,2010,30.1,-9.1,Varnish Clam,0
6,2010,30.1,-5.3,Butter Clam,14
6,2010,30.1,-5.3,Littleneck Clam,37
6,2010,30.1,-5.3,Manila Clam,0
6,2010,30.1,-5.3,Varnish Clam,0
6,2010,36.3,-18.9,Butter Clam,0
6,2010,36.3,-18.9,Littleneck Clam,22
6,2010,36.3,-18.9,Manila Clam,0
6,2010,36.3,-18.9,Varnish Clam,0
6,2010,36.3,-8.2,Butter Clam,0
6,2010,36.3,-8.2,Littleneck Clam,29
6,2010,36.3,-8.2,Manila Clam,0
6,2010,36.3,-8.2,Varnish Clam,0
6,2010,36.3,0.8,Butter Clam,1
6,2010,36.3,0.8,Littleneck Clam,52
6,2010,36.3,0.8,Manila Clam,0
6,2010,36.2,0.8,Varnish Clam,0
4,2011,7,-8.9,Butter Clam,1
4,2011,7,-8.9,Littleneck Clam,3
4,2011,7,-8.9,Manila Clam,0
4,2011,7,-8.9,Varnish Clam,0
4,2011,7,-6.6,Butter Clam,2
4,2011,7,-6.6,Littleneck Clam,1
4,2011,7,-6.6,Manila Clam,0
4,2011,7,-6.6,Varnish Clam,0
4,2011,7,3.2,Butter Clam,0
4,2011,7,3.2,Littleneck Clam,1
4,2011,7,3.2,Manila Clam,0
4,2011,7,3.2,Varnish Clam,76
4,2011,9,-20.5,Butter Clam,0
4,2011,9,-20.5,Littleneck Clam,1
4,2011,9,-20.5,Manila Clam,0
4,2011,9,-20.5,Varnish Clam,0
4,2011,9,-7.6,Butter Clam,0
4,2011,9,-7.6,Littleneck Clam,0
4,2011,9,-7.6,Manila Clam,0
4,2011,9,-7.6,Varnish Clam,0
4,2011,9,9.9,Butter Clam,0
4,2011,9,9.9,Littleneck Clam,0
4,2011,9,9.9,Manila Clam,0
4,2011,9,9.9,Varnish Clam,135
4,2011,22,-9,Butter Clam,22
4,2011,22,-9,Littleneck Clam,8
4,2011,22,-9,Manila Clam,0
4,2011,22,-9,Varnish Clam,0
4,2011,22,5.2,Butter Clam,0
4,2011,22,5.2,Littleneck Clam,2
4,2011,22,5.2,Manila Clam,2
4,2011,22,5.2,Varnish Clam,183
4,2011,22,15.1,Butter Clam,0
4,2011,22,15.1,Littleneck Clam,0
4,2011,22,15.1,Manila Clam,0
4,2011,22,15.1,Varnish Clam,119
4,2011,24,5.3,Butter Clam,0
4,2011,24,5.3,Littleneck Clam,0
4,2011,24,5.3,Manila Clam,1
4,2011,24,5.3,Varnish Clam,75
4,2011,24,8.5,Butter Clam,0
4,2011,24,8.5,Littleneck Clam,0
4,2011,24,8.5,Manila Clam,0
4,2011,24,8.5,Varnish Clam,145
4,2011,24,14.7,Butter Clam,0
4,2011,24,14.7,Littleneck Clam,0
4,2011,24,14.7,Manila Clam,0
4,2011,24,14.7,Varnish Clam,112
4,2011,34,-17.9,Butter Clam,0
4,2011,34,-17.9,Littleneck Clam,1
4,2011,34,-17.9,Manila Clam,0
4,2011,34,-17.9,Varnish Clam,0
4,2011,34,-4.6,Butter Clam,9
4,2011,34,-4.6,Littleneck Clam,2
4,2011,34,-4.6,Manila Clam,0
4,2011,34,-4.6,Varnish Clam,0
4,2011,34,9.1,Butter Clam,0
4,2011,34,9.1,Littleneck Clam,0
4,2011,34,9.1,Manila Clam,0
4,2011,34,9.1,Varnish Clam,163
5,2011,4.7,5.7,Butter Clam,0
5,2011,4.7,5.7,Littleneck Clam,0
5,2011,4.7,5.7,Manila Clam,0
5,2011,4.7,5.7,Varnish Clam,0
5,2011,4.7,8.6,Butter Clam,0
5,2011,4.7,8.6,Littleneck Clam,0
5,2011,4.7,8.6,Manila Clam,0
5,2011,4.7,8.6,Varnish Clam,0
5,2011,4.7,14.3,Butter Clam,0
5,2011,4.7,14.3,Littleneck Clam,0
5,2011,4.7,14.3,Manila Clam,0
5,2011,4.7,14.3,Varnish Clam,0
5,2011,20.4,-74.8,Butter Clam,0
5,2011,20.4,-74.8,Littleneck Clam,6
5,2011,20.4,-74.8,Manila Clam,0
5,2011,20.4,-74.8,Varnish Clam,0
5,2011,20.4,6.2,Butter Clam,0
5,2011,20.4,6.2,Littleneck Clam,0
5,2011,20.4,6.2,Manila Clam,2
5,2011,20.4,6.2,Varnish Clam,0
5,2011,20.4,24.7,Butter Clam,0
5,2011,20.4,24.7,Littleneck Clam,0
5,2011,20.4,24.7,Manila Clam,2
5,2011,20.4,24.7,Varnish Clam,0
5,2011,30,-46.8,Butter Clam,8
5,2011,30,-46.8,Littleneck Clam,27
5,2011,30,-46.8,Manila Clam,1
5,2011,30,-46.8,Varnish Clam,0
5,2011,30,5.9,Butter Clam,0
5,2011,30,5.9,Littleneck Clam,0
5,2011,30,5.9,Manila Clam,2
5,2011,30,5.9,Varnish Clam,0
5,2011,30,19.3,Butter Clam,1
5,2011,30,19.3,Littleneck Clam,2
5,2011,30,19.3,Manila Clam,3
5,2011,30,19.3,Varnish Clam,1
5,2011,40,-57.9,Butter Clam,18
5,2011,40,-57.9,Littleneck Clam,16
5,2011,40,-57.9,Manila Clam,0
5,2011,40,-57.9,Varnish Clam,1
5,2011,40,-34,Butter Clam,3
5,2011,40,-34,Littleneck Clam,10
5,2011,40,-34,Manila Clam,7
5,2011,40,-34,Varnish Clam,0
5,2011,40,14.7,Butter Clam,0
5,2011,40,14.7,Littleneck Clam,0
5,2011,40,14.7,Manila Clam,8
5,2011,40,14.7,Varnish Clam,1
5,2011,42,-53.8,Butter Clam,1
5,2011,42,-53.8,Littleneck Clam,58
5,2011,42,-53.8,Manila Clam,21
5,2011,42,-53.8,Varnish Clam,0
5,2011,42,-36.6,Butter Clam,0
5,2011,42,-36.6,Littleneck Clam,27
5,2011,42,-36.6,Manila Clam,22
5,2011,42,-36.6,Varnish Clam,0
5,2011,42,-23.7,Butter Clam,3
5,2011,42,-23.7,Littleneck Clam,7
5,2011,42,-23.7,Manila Clam,38
5,2011,42,-23.7,Varnish Clam,0
6,2011,7,2.5,Butter Clam,3
6,2011,7,2.5,Littleneck Clam,59
6,2011,7,2.5,Manila Clam,0
6,2011,7,2.5,Varnish Clam,1
6,2011,7,5.3,Butter Clam,0
6,2011,7,5.3,Littleneck Clam,23
6,2011,7,5.3,Manila Clam,0
6,2011,7,5.3,Varnish Clam,1
6,2011,7,9,Butter Clam,0
6,2011,7,9,Littleneck Clam,12
6,2011,7,9,Manila Clam,12
6,2011,7,9,Varnish Clam,0
6,2011,9,-2.6,Butter Clam,1
6,2011,9,-2.6,Littleneck Clam,44
6,2011,9,-2.6,Manila Clam,0
6,2011,9,-2.6,Varnish Clam,0
6,2011,9,4.7,Butter Clam,0
6,2011,9,4.7,Littleneck Clam,0
6,2011,9,4.7,Manila Clam,0
6,2011,9,4.7,Varnish Clam,0
6,2011,9,15.3,Butter Clam,0
6,2011,9,15.3,Littleneck Clam,0
6,2011,9,15.3,Manila Clam,0
6,2011,9,15.3,Varnish Clam,0
6,2011,15,-8.1,Butter Clam,19
6,2011,15,-8.1,Littleneck Clam,40
6,2011,15,-8.1,Manila Clam,0
6,2011,15,-8.1,Varnish Clam,0
6,2011,15,-1.3,Butter Clam,1
6,2011,15,-1.3,Littleneck Clam,6
6,2011,15,-1.3,Manila Clam,0
6,2011,15,-1.3,Varnish Clam,0
6,2011,15,14.7,Butter Clam,2
6,2011,15,14.7,Littleneck Clam,8
6,2011,15,14.7,Manila Clam,0
6,2011,15,14.7,Varnish Clam,0
6,2011,17,-9.1,Butter Clam,5
6,2011,17,-9.1,Littleneck Clam,20
6,2011,17,-9.1,Manila Clam,1
6,2011,17,-9.1,Varnish Clam,0
6,2011,17,-6.4,Butter Clam,0
6,2011,17,-6.4,Littleneck Clam,0
6,2011,17,-6.4,Manila Clam,0
6,2011,17,-6.4,Varnish Clam,0
6,2011,17,8.9,Butter Clam,13
